GEOID,NAME,STATE_ami,FIP_ami,AMI150,TEN-YBL6_ami,TEN-BLD_ami,TEN-HFL_ami,UNITS_ami,FREQUENCY_ami,HINCP*UNITS_ami,ELEP*UNITS_ami,GASP*UNITS_ami,FULP*UNITS_ami,HINCP UNITS_ami,ELEP UNITS_ami,GASP UNITS_ami,FULP UNITS_ami,TEN_ami,WHITE ALONE HISPANIC OR LATINO_ami,WHITE ALONE NOT HISPANIC OR LATINO_ami,BLACK OR AFRICAN AMERICAN ALONE_ami,AMERICAN INDIAN AND ALASKA NATIVE ALONE_ami,ASIAN ALONE_ami,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE_ami,SOME OTHER RACE ALONE_ami,TWO OR MORE RACES_ami,LESS THAN HIGH SCHOOL_ami,HIGH SCHOOL_ami,ASSOCIATES OR SOME COLLEGE_ami,BACHELORS OR HIGHER_ami,STATE_fpl,FIP_fpl,FPL150,TEN-YBL6_fpl,TEN-BLD_fpl,TEN-HFL_fpl,UNITS_fpl,FREQUENCY_fpl,HINCP*UNITS_fpl,ELEP*UNITS_fpl,GASP*UNITS_fpl,FULP*UNITS_fpl,HINCP UNITS_fpl,ELEP UNITS_fpl,GASP UNITS_fpl,FULP UNITS_fpl,TEN_fpl,WHITE ALONE HISPANIC OR LATINO_fpl,WHITE ALONE NOT HISPANIC OR LATINO_fpl,BLACK OR AFRICAN AMERICAN ALONE_fpl,AMERICAN INDIAN AND ALASKA NATIVE ALONE_fpl,ASIAN ALONE_fpl,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE_fpl,SOME OTHER RACE ALONE_fpl,TWO OR MORE RACES_fpl,LESS THAN HIGH SCHOOL_fpl,HIGH SCHOOL_fpl,ASSOCIATES OR SOME COLLEGE_fpl,BACHELORS OR HIGHER_fpl,estimated_housing,estimated_pop,poverty_indicator,tract_area,building_density,energy_burden_index,energy_burden_category
37119003022,"Census Tract 30.22, Mecklenburg County, North Carolina",37,37119003022,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,2.7209435,2,27173.4764229,2441.002667856242,0.3914250088906587,1.6950982142857144e-10,2.7122,2.7122,2.7122,2.7122,OWN,0,1.5332011915527668,0,0,0,0,0,0,0,0.3210173201507553,0,4.7970518817070966e-5,37,37119003022,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,1.9473878,1.718,19510.5560716422,1752.7612212385966,0.391425008365007,1.2170905892857142e-10,1.9473878,1.9473878,1.9473878,1.9473878,OWN,0,1.1008680600622658,0,0,0,0,0,0,0,0.23049043586824233,0,4.7970518817070966e-5,1600,4000,100,3.006032161051795,532.263101084111,-0.1810549518243784,Moderate
37119001925,"Census Tract 19.25, Mecklenburg County, North Carolina",37,37119001925,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.7673430000000001,0.555,20902.832313819006,373.41522277870615,1957.480665211045,3.197262499999999e-11,0.7673430000000001,0.7673430000000001,0.7673430000000001,0.7673430000000001,OWN,0,0,0,0,0.7023244374718672,0,0,0,0.36058250405173264,0,0,0,37,37119001925,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,1.0328022,0.747,28134.082411572606,502.5967052535017,2634.663165608379,4.3033424999999986e-11,1.0328022,1.0328022,1.0328022,1.0328022,OWN,0,0,0,0,0.9452907293540268,0,0,0,0.48532455950746706,0,0,0,1600,4000,100,2.2665984903070395,705.9035849720608,0.01920552808730416,Moderate
37119005840,"Census Tract 58.40, Mecklenburg County, North Carolina",37,37119005840,0-30%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER BOTTLED GAS,0.1705,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119005840,0-100%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER BOTTLED GAS,0.1705,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,2.602179328556091,614.8692299726381,-0.08578487053655053,Moderate
37119005851,"Census Tract 58.51, Mecklenburg County, North Carolina",37,37119005851,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.3447,2,1005.541189236,803.9706848121195,8.553627944596197e-11,7.847235772357722e-12,0.2887,0.2887,0.2887,0.2887,OWN,0,0,0.07620646716237499,0,0,0,0.00835193503181486,0,0,0,0,0.08745190041776625,37,37119005851,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.2927208,2,1005.541189236,803.9706848121195,8.553627944596197e-11,7.847235772357722e-12,0.2887,0.2887,0.2887,0.2887,OWN,0,0,0.07620646716237499,0,0,0,0.00835193503181486,0,0,0,0,0.08745190041776625,1600,4000,100,4.577577693258472,349.5298402813272,-0.391802178996392,Moderate
37119005200,"Census Tract 52, Mecklenburg County, North Carolina",37,37119005200,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER BOTTLED GAS,1.01472,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119005200,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER BOTTLED GAS,0.9583,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,3.623378929046534,441.57677994253515,-0.2856439611763459,Moderate
37119006209,"Census Tract 62.09, Mecklenburg County, North Carolina",37,37119006209,0-30%,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,0.7434575,2.965,12288.475811133678,1068.9562467797462,138.10204334355893,3.232761538461539e-11,0.7434575,0.7434575,0.7434575,0.7434575,OWN,0,0.09609529559245178,0.10395156753446708,0,0.02549933227015171,0,0,0,0,3.045614524962e-4,0.08835710647107911,0.3657106913181262,37,37119006209,0-100%,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,0.038065,0.662,640.1793397050001,37.85851805800848,24.031601439466687,4.758125000000001e-12,0.038065,0.038065,0.038065,0.038065,OWN,0,0.05719886515600746,0,0,0,0,0,0,0,0,0,0.01884700856329977,1600,4000,100,4.398552573574156,363.75602501890285,-0.3753950455959946,Moderate
37119006219,"Census Tract 62.19, Mecklenburg County, North Carolina",37,37119006219,0-30%,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,0.0192194999999999,0.045,541.112927476455,37.84895552725346,6.853565691821075,1.4784230769230764e-12,0.0192194999999999,0.0192194999999999,0.0192194999999999,0.0192194999999999,OWN,0,0.02853822422871719,0,0,0,0,0,0,0,6.0095390650294e-4,0,0,37,37119006219,0-100%,OWNER 2000-19,OWNER 1 DETACHED,OWNER ELECTRICITY,0.438625,0.275,14427.304292775005,498.03687595923367,5.544176277643638e-11,5.041666666666666e-12,0.438625,0.438625,0.438625,0.438625,OWN,0,0.9806866989459408,0,0,0,0,0,0,0,0,0.07036711322674367,0,1600,4000,100,9.999694849756915,160.0048825528806,-0.6103823058199963,Low
37119005709,"Census Tract 57.09, Mecklenburg County, North Carolina",37,37119005709,0-30%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,1.024893,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119005709,0-100%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.9904068,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,4.605364291865602,347.4209418842415,-0.39423438256798476,Moderate
37119006108,"Census Tract 61.08, Mecklenburg County, North Carolina",37,37119006108,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,1.1191,2,3394.7850292615817,534.8826982120843,1353.2616329468588,8.608461538461537e-11,1.1191,1.1191,1.1191,1.1191,OWN,0,0.2055566957977759,0,0,0,0,0,0,0,0.1596597282165761,0.32038873291299536,0,37,37119006108,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,1.1191,2,3394.7850292615817,534.8826982120843,1353.2616329468588,8.608461538461537e-11,1.1191,1.1191,1.1191,1.1191,OWN,0,0.2055566957977759,0,0,0,0,0,0,0,0.1596597282165761,0.32038873291299536,0,1600,4000,100,6.230322057452984,256.80855423613457,-0.4987381240345368,Moderate
37119002905,"Census Tract 29.05, Mecklenburg County, North Carolina",37,37119002905,0-30%,OWNER 1940-59,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.2056319999999999,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119002905,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,2.5856538,1.718,6468.028820476268,8926.498136069262,7594.036561324434,1.0963639821428567e-10,2.5856538,2.5856538,2.5856538,2.5856538,OWN,0,2.547069202037574,0,0,0,0,0,0,0,0.02226643742958633,0,1.1253664512937285,1600,4000,100,3.6023031341469864,444.16028868677506,-0.28266438700451063,Moderate
37119003109,"Census Tract 31.09, Mecklenburg County, North Carolina",37,37119003109,0-30%,OWNER 1980-99,OWNER 10-19 UNIT,OWNER ELECTRICITY,1.963676,0.52,45096.50034283681,3378.7961239027136,1.9636759999999995e-9,1.6363966666666662e-10,1.963676,1.963676,1.963676,1.963676,OWN,0,1.324649183096533,0,0,0,0,0,0,0,2.017250505703287,0,0,37,37119003109,100-150%,OWNER 1980-99,OWNER 10-19 UNIT,OWNER ELECTRICITY,3.7763,1,86724.03912084001,6497.684853659064,3.776299999999999e-9,3.1469166666666657e-10,3.7763,3.7763,3.7763,3.7763,OWN,0,2.5474022751856404,0,0,0,0,0,0,0,3.879327895583245,0,0,1600,4000,100,0.7951786105825939,2012.1265571111721,1.525679326219792,Very High
37119001608,"Census Tract 16.08, Mecklenburg County, North Carolina",37,37119001608,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,13.5427515,1.5550000000000002,18857.2998300498,4099.0710436284935,1779.8918068943844,3.2037714583333327e-10,3.3160515000000004,3.3160515000000004,3.3160515000000004,3.3160515000000004,OWN,0,0.7405778379358097,0,0,0.3925160938778588,0,0,0,0.40649901228055807,0,1.6734375200869105,0,37,37119001608,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,12.3797907,1.747,25380.9062577426,4215.610941712404,2395.638161710792,3.303555458333334e-10,3.5555331000000003,3.5555331000000003,3.5555331000000003,3.5555331000000003,OWN,0,0.7405778379358096,0,0,0.5283054452734424,0,0,0,0.5471256976100484,0,1.6734375200869105,0,1600,4000,100,2.02438343033725,790.364105940864,0.11661428947798262,Moderate
37119005522,"Census Tract 55.22, Mecklenburg County, North Carolina",37,37119005522,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,3.57862,5.022857142857143,64037.03325656456,3297.400470766831,3880.21871791344,2.511990476190476e-10,3.57862,3.57862,3.57862,3.57862,OWN,0,2.686290477358351,2.2074346062552026,0,0,0,0,0,0,0,1.7058596733631657,1.719056793809972,37,37119005522,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,0.122801,0.662,1978.0104271256007,59.75914652567091,94.72243560817572,5.847666666666666e-12,0.122801,0.122801,0.122801,0.122801,OWN,0,0,0.13381992627023656,0,0,0,0,0,0,0,0,0,1600,4000,100,2.231419455249764,717.0323787559302,0.03204042427104193,Moderate
37119001924,"Census Tract 19.24, Mecklenburg County, North Carolina",37,37119001924,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,1.9383095,1.5550000000000002,33292.43963421158,1421.6623144600446,3131.3889137684323,1.1500134027777776e-10,1.7988655000000002,1.7988655000000002,1.7988655000000002,1.7988655000000002,OWN,0,0.10617920640573518,0,0,7.159166599969249,0,0,0,1.1874175996346163,0,0.08505466453804801,0,37,37119001924,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,2.2908477,1.747,44809.82415631718,1627.4127430422427,4214.680213666456,1.3261814027777779e-10,2.2216687000000004,2.2216687000000004,2.2216687000000004,2.2216687000000004,OWN,0,0.10617920640573518,0,0,9.635851261580234,0,0,0,1.598199904373078,0,0.08505466453804801,0,1600,4000,100,1.0869278888911604,1472.038776769501,0.9027932591926293,High
37119001802,"Census Tract 18.02, Mecklenburg County, North Carolina",37,37119001802,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,5.013183,2.39,5885.75536579189,538.5420942107185,107.47201440142538,4.556838200570552e-11,0.362183,0.362183,0.362183,0.362183,OWN,0,0.7337677804091335,0.08273686803780096,0,0,0,0,0.01239554676834634,0,0.00796455582509427,0.05222626900150323,0.05196077652425222,37,37119001802,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,4.799799999999999,2,1210.9873767150002,97.22817516435089,16.146518957504277,8.167025089605735e-12,0.1488,0.1488,0.1488,0.1488,OWN,0,0.3856003073131146,0,0,0,0,0,0,0,0,0,0.05196077652425221,1600,4000,100,2.6645142679561378,600.4846809198391,-0.1023746463314945,Moderate
37119005617,"Census Tract 56.17, Mecklenburg County, North Carolina",37,37119005617,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.280934,1.04,5127.194505748001,338.3080289678364,12.08722273134508,1.1389333333333335e-11,0.2220919999999999,0.2220919999999999,0.2220919999999999,0.2220919999999999,OWN,0,0.1027473312598363,0,0,0,0,0,0,0,0,0.03985284615215639,0.0862883414669198,37,37119005617,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER NONE,0.0033991,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,5.046171249018718,317.07207723303827,-0.42923588719260086,Moderate
37119006110,"Census Tract 61.10, Mecklenburg County, North Carolina",37,37119006110,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,7.9579,2,24140.25536981569,3803.54126003212,9623.019166140475,6.121461538461535e-10,7.9579,7.9579,7.9579,7.9579,OWN,0,2.0411290711809897,0,0,0,0,0,0,0,2.352476048607752,2.0168480075981337,0,37,37119006110,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,7.9579,2,24140.25536981569,3803.54126003212,9623.019166140475,6.121461538461535e-10,7.9579,7.9579,7.9579,7.9579,OWN,0,2.0411290711809897,0,0,0,0,0,0,0,2.352476048607752,2.0168480075981337,0,1600,4000,100,8.110515566097721,197.2747585477875,-0.5673987625478796,Low
37119006309,"Census Tract 63.09, Mecklenburg County, North Carolina",37,37119006309,0-30%,OWNER 1960-79,OWNER 1 DETACHED,OWNER ELECTRICITY,8.67012,2.96,13669.441353511802,6383.106690597144,98.24888366002872,4.61501052631579e-10,8.67012,8.67012,8.67012,8.67012,OWN,0,5.7693307899562125,0,0,0,0,0,0,0,2.242836988584398,0,0,37,37119006309,0-100%,OWNER 1960-79,OWNER 1 DETACHED,OWNER ELECTRICITY,8.3946,2,8301.742115911802,6055.577698462193,4.858579435960743e-9,4.41821052631579e-10,8.3946,8.3946,8.3946,8.3946,OWN,0,5.573341647605978,0,0,0,0,0,0,0,2.1666458818811236,0,0,1600,4000,100,2.1594186319665907,740.9401661700372,0.05961340076807308,Moderate
37119003204,"Census Tract 32.04, Mecklenburg County, North Carolina",37,37119003204,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,6.225187,6.965,86125.78753453096,8113.97022108769,3702.194171744714,2.652240975699558e-10,6.225187,6.225187,6.225187,6.225187,OWN,0,4.291564981424765,1.1857302275074624,0,0,0,0,0,0.3387560426230301,1.5303265830025128,0.695822230476695,1.4666473220504377,37,37119003204,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,2.8693432,3.872,33322.8132085531,2542.1836584848893,833.3633312769766,1.3960758041237112e-10,2.8693432,2.8693432,2.8693432,2.8693432,OWN,0,1.8802480042440273,0.5483113638640452,0,0,0,0,0,0.24322683860333563,0.7055848252195951,0.4993411188388488,0,1600,4000,100,2.3412381567444878,683.3990789834103,-0.006749036588815386,Moderate
37119006212,"Census Tract 62.12, Mecklenburg County, North Carolina",37,37119006212,0-30%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.020952,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119006212,0-100%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.0173692,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,3.6379750126863457,439.8051098263403,-0.287687237604574,Moderate
37119005715,"Census Tract 57.15, Mecklenburg County, North Carolina",37,37119005715,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,3.8685685,3,73046.674623268,5963.00093487296,73.13644519276588,1.0137997557471268e-10,3.752176,3.752176,3.752176,3.752176,OWN,0,3.85324657074016,0,0,0,0,0,0,0.8668011151847186,0,0.33613688628332244,0.48112750078228567,37,37119005715,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.2417,1,1813.87129464,309.48777879846995,8.238512345342851e-11,7.553125e-12,0.2417,0.2417,0.2417,0.2417,OWN,0,0.1785578085044538,0,0,0,0,0,0,0.0894474523484722,0,0,0,1600,4000,100,18.391301551804986,86.99764916001665,-0.6945819306362558,Low
37119000401,"Census Tract 4.01, Mecklenburg County, North Carolina",37,37119000401,100-150%,OWNER 2000-19,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.2307453749999999,1.14625,24229.728351988004,166.75020681835323,14.625809225456331,1.1746657930107527e-11,0.2307453749999999,0.2307453749999999,0.2307453749999999,0.2307453749999999,OWN,0,0.24422193903429656,0,0,0.01965136616770362,0,0,0,0,0,0,0.15900150083537726,37,37119000401,100-150%,OWNER 2000-19,OWNER 1 DETACHED,OWNER ELECTRICITY,0.00835635,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,0.34049012167716025,4699.108426755061,4.624589595763321,Very High
37119003809,"Census Tract 38.09, Mecklenburg County, North Carolina",37,37119003809,0-30%,OWNER 1960-79,OWNER 1 DETACHED,OWNER ELECTRICITY,27.0868375,7,176848.29530120027,51984.37786938104,1.5374710801867712e-8,1.398118729954256e-9,26.3994,26.3994,26.3994,26.3994,OWN,0,3.0052121468943467,10.20102762975444,0,50.33865423621914,0,0,0,6.1793425500011185,3.6616803560656233,0.3278799622352901,7.018122073021549,37,37119003809,0-100%,OWNER 1960-79,OWNER 1 DETACHED,OWNER ELECTRICITY,26.8606563,6.718,172402.55958887291,51029.531460743885,1.5013889014313794e-8,1.3653069453388715e-9,25.9728468,25.9728468,25.9728468,25.9728468,OWN,0,2.8674867162692417,10.20102762975444,0,50.33865423621914,0,0,0,6.1793425500011185,3.6616803560656233,0.23541781288493824,7.018122073021549,1600,4000,100,2.066657618202053,774.1969380452894,0.0979686100310757,Moderate
37119005613,"Census Tract 56.13, Mecklenburg County, North Carolina",37,37119005613,0-30%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.0221,1,130.87299550000003,1.5332278703033582e-11,2.025228028692965e-11,1.8416666666666665e-12,0.0221,0.0221,0.0221,0.0221,OWN,0.00230031938803355,0.00627110283891086,0,0,0,0,0,0,0,0,0,0.00715630561675125,37,37119005613,0-100%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.0221,1,130.87299550000003,1.5332278703033582e-11,2.025228028692965e-11,1.8416666666666665e-12,0.0221,0.0221,0.0221,0.0221,OWN,0.00230031938803355,0.00627110283891086,0,0,0,0,0,0,0,0,0,0.00715630561675125,1600,4000,100,5.703607416222517,280.52421620905943,-0.4713867268155225,Moderate
37119980100,"Census Tract 9801, Mecklenburg County, North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.441984053102924,NA,NA,Very Low
37119000302,"Census Tract 3.02, Mecklenburg County, North Carolina",37,37119000302,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER FUEL OIL,0.0419,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119000302,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER FUEL OIL,0.0419,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,0.6012698818150908,2661.0346674441444,2.27406845002413,Very High
37119005856,"Census Tract 58.56, Mecklenburg County, North Carolina",37,37119005856,0-30%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.032,1,82.60314675000001,23.751850392627045,2.177223451168454e-11,1.98125e-12,0.0317,0.0317,0.0317,0.0317,OWN,0,0,0.00590493741927177,0,0,0,0,0,0,0,0.00336063646874852,0,37,37119005856,0-100%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.032,1,82.60314675000001,23.751850392627045,2.177223451168454e-11,1.98125e-12,0.0317,0.0317,0.0317,0.0317,OWN,0,0,0.00590493741927177,0,0,0,0,0,0,0,0.00336063646874853,0,1600,4000,100,0.9792682367771268,1633.8730696154976,1.0894375971133907,Very High
37119005929,"Census Tract 59.29, Mecklenburg County, North Carolina",37,37119005929,0-30%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,3.661,2,40780.59846963,3251.572942556073,327.94403657845083,2.1894301470588232e-10,3.6579,3.6579,3.6579,3.6579,OWN,0,0.9951701764482748,0.5246508755077077,0,0,0,0,0,0,0,0.8440369696738406,0,37,37119005929,0-100%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,2.9188324,1.718,30034.47799974984,2551.4382112404537,235.46381826352655,1.752860970588235e-10,2.9157324,2.9157324,2.9157324,2.9157324,OWN,0,0.7145321866898613,0.5246508755077076,0,0,0,0,0,0,0,0.6727870200896564,0,1600,4000,100,2.27044713602072,704.7070044556186,0.01782550550783295,Moderate
37119005621,"Census Tract 56.21, Mecklenburg County, North Carolina",37,37119005621,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER BOTTLED GAS,0.6214,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,37,37119005621,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER BOTTLED GAS,0.6214,0,0,0,0,0,0,0,0,0,OWN,0,0,0,0,0,0,0,0,0,0,0,0,1600,4000,100,13.356413830791071,119.79263448033157,-0.6567593022267377,Low
37119005721,"Census Tract 57.21, Mecklenburg County, North Carolina",37,37119005721,0-30%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,3.0209,1,17889.3317695,2.3024696863789667e-9,2.7642426567148032e-9,2.5174166666666665e-10,3.0209,3.0209,3.0209,3.0209,OWN,0.11522461210451698,4.814850657862647,0,0,0,0,0,0,0,0,0,1.1607172844075275,37,37119005721,0-100%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER ELECTRICITY,3.0209,1,17889.3317695,2.302469686378967e-9,2.7642426567148032e-9,2.5174166666666665e-10,3.0209,3.0209,3.0209,3.0209,OWN,0.11522461210451698,4.814850657862647,0,0,0,0,0,0,0,0,0,1.1607172844075275,1600,4000,100,6.5329703281737865,244.91156696363885,-0.5124589817938978,Low
37119005861,"Census Tract 58.61, Mecklenburg County, North Carolina",37,37119005861,0-30%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER UTILITY GAS,0.0521,1,325.8264186,86.74878411888321,28.64643808911407,5.788888888888889e-12,0.0521,0.0521,0.0521,0.0521,OWN,0,0.03260616911629831,0,0,0,0,0,0,0,0,0,0.02006845793222129,37,37119005861,0-100%,OWNER 1960-79,OWNER 1 ATTACHED,OWNER UTILITY GAS,0.0521,1,325.8264186,86.74878411888321,28.64643808911407,5.788888888888889e-12,0.0521,0.0521,0.0521,0.0521,OWN,0,0.03260616911629831,0,0,0,0,0,0,0,0,0,0.02006845793222129,1600,4000,100,1.6288048946680074,982.3153191875209,0.3379926295038646,Moderate
37119001914,"Census Tract 19.14, Mecklenburg County, North Carolina",37,37119001914,0-30%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.405199,3.31,8141.429947300042,487.4274892494789,65.36720783415595,4.5673464325264987e-11,0.405199,0.405199,0.405199,0.405199,OWN,0,1.002246691080774,0.01596852218978794,0,0,0,0,0.2238665629004997,0.02550011414572588,0.083436223617211,0.13452346541709986,0,37,37119001914,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER ELECTRICITY,0.0983,1,2622.3410394000002,122.15648289611696,36.87691987586119,1.0922222222222224e-11,0.0983,0.0983,0.0983,0.0983,OWN,0,0.6646818773139002,0,0,0,0,0,0,0.0326924540329819,0,0,0,1600,4000,100,3.6437882968286277,439.1034466498947,-0.2884964694225527,Moderate
37119005307,"Census Tract 53.07, Mecklenburg County, North Carolina",37,37119005307,0-30%,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,1.470721,3.210172413793104,27100.283041824747,2075.2012795659043,25.466982933458752,4.243960189848896e-11,1.470721,1.470721,1.470721,1.470721,OWN,0,0,1.6796784387686805,0,0,0,0.16341930461412174,0.04002518172371836,0.04776142934644058,0.27544898545022833,0.2852341521313893,0,37,37119005307,0-100%,OWNER 1980-99,OWNER 1 DETACHED,OWNER ELECTRICITY,0.8543006,1.409,16271.733990428402,1354.4464318407606,34.2771824343079,1.5632796629213483e-11,0.8543006,0.8543006,0.8543006,0.8543006,OWN,0,0,0.9051760911731744,0,0,0,0.2199535505346828,0.05387173107678851,0.06428430220142542,0.18234722836805117,0,0,1600,4000,100,1.1627430779492258,1376.0563535858505,0.7920962276049514,High
37119005867,"Census Tract 58.67, Mecklenburg County, North Carolina",37,37119005867,0-30%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.0958,1,1387.12379928,104.69793646206156,11.937471959931615,5.635294117647057e-12,0.0958,0.0958,0.0958,0.0958,OWN,0,0.03778624020848357,0,0,0,0,0,0,0,0,0.03631724051073243,0,37,37119005867,0-100%,OWNER 1980-99,OWNER 1 ATTACHED,OWNER ELECTRICITY,0.0687844,0.718,995.95488788304,75.1731183797602,8.571104867230899,4.046141176470587e-12,0.0687844,0.0687844,0.0687844,0.0687844,OWN,0,0.02713052046969116,0,0,0,0,0,0,0,0,0.02607577868670585,0,1600,4000,100,2.6557002617799315,602.4776301101206,-0.10007616758766127,Moderate
37119003013,"Census Tract 30.13, Mecklenburg County, North Carolina",37,37119003013,0-30%,OWNER 1940-59,OWNER 1 ATTACHED,OWNER UTILITY GAS,0.105504,0.96,1999.294047744,51.34183756683075,135.63401826810548,5.861333333333334e-12,0.105504,0.105504,0.105504,0.105504,OWN,0,0.05583536630229802,0,0,0,0,0,0,0,0,0.01308501857679415,0,37,37119003013,0-100%,OWNER 1940-59,OWNER 1 DETACHED,OWNER UTILITY GAS,0.2991888,1.268,5938.40779029216,449.8368676873935,280.3947710358222,9.706002127659571e-12,0.2991888,0.2991888,0.2991888,0.2991888,OWN,0,0.44687123546958857,0,0,0,0,0,0,0,0,0.00942141429402561,0.10441809198083007,1600,4000,100,6.250529112312368,255.9783293942749,-0.4996956266948767,Moderate
